2.30693069307e+20	1.55305877294e-45	1.55305877294e-45
2.31683168317e+20	1.53981312959e-45	1.53981312959e-45
2.32673267327e+20	1.52673621954e-45	1.52673621954e-45
2.33663366337e+20	1.51382518895e-45	1.51382518895e-45
2.34653465347e+20	1.5010772441e-45	1.5010772441e-45
2.35643564356e+20	1.48848964981e-45	1.48848964981e-45
2.36633663366e+20	1.47605972801e-45	1.47605972801e-45
2.37623762376e+20	1.46378485632e-45	1.46378485632e-45
2.38613861386e+20	1.45166246662e-45	1.45166246662e-45
2.39603960396e+20	1.43969004378e-45	1.43969004378e-45
2.40594059406e+20	1.42786512428e-45	1.42786512428e-45
2.41584158416e+20	1.41618529501e-45	1.41618529501e-45
2.42574257426e+20	1.40464819198e-45	1.40464819198e-45
2.43564356436e+20	1.39325149917e-45	1.39325149917e-45
2.44554455446e+20	1.38199294733e-45	1.38199294733e-45
2.45544554455e+20	1.37087031289e-45	1.37087031289e-45
2.46534653465e+20	1.35988141681e-45	1.35988141681e-45
2.47524752475e+20	1.34902412358e-45	1.34902412358e-45
2.48514851485e+20	1.33829634012e-45	1.33829634012e-45
2.49504950495e+20	1.3276960148e-45	1.3276960148e-45
2.50495049505e+20	1.31722113646e-45	1.31722113646e-45
2.51485148515e+20	1.30686973346e-45	1.30686973346e-45
2.52475247525e+20	1.29663987272e-45	1.29663987272e-45
2.53465346535e+20	1.28652965887e-45	1.28652965887e-45
2.54455445545e+20	1.27653723333e-45	1.27653723333e-45
2.55445544554e+20	1.26666077345e-45	1.26666077345e-45
2.56435643564e+20	1.25689849173e-45	1.25689849173e-45
2.57425742574e+20	1.24724863497e-45	1.24724863497e-45
2.58415841584e+20	1.23770948348e-45	1.23770948348e-45
2.59405940594e+20	1.22827935033e-45	1.22827935033e-45
2.60396039604e+20	1.21895658061e-45	1.21895658061e-45
2.61386138614e+20	1.20973955068e-45	1.20973955068e-45
2.62376237624e+20	1.20062666748e-45	1.20062666748e-45
2.63366336634e+20	1.19161636785e-45	1.19161636785e-45
2.64356435644e+20	1.18270711784e-45	1.18270711784e-45
2.65346534653e+20	1.17389741206e-45	1.17389741206e-45
2.66336633663e+20	1.16518577305e-45	1.16518577305e-45
2.67326732673e+20	1.15657075067e-45	1.15657075067e-45
2.68316831683e+20	1.14805092147e-45	1.14805092147e-45
2.69306930693e+20	1.13962488814e-45	1.13962488814e-45
2.70297029703e+20	1.13129127888e-45	1.13129127888e-45
2.71287128713e+20	1.12304874692e-45	1.12304874692e-45
2.72277227723e+20	1.1148959699e-45	1.1148959699e-45
2.73267326733e+20	1.10683164939e-45	1.10683164939e-45
2.74257425743e+20	1.09885451034e-45	1.09885451034e-45
2.75247524752e+20	1.0909633006e-45	1.0909633006e-45
2.76237623762e+20	1.08315679043e-45	1.08315679043e-45
2.77227722772e+20	1.07543377199e-45	1.07543377199e-45
2.78217821782e+20	1.0677930589e-45	1.0677930589e-45
2.79207920792e+20	1.06023348579e-45	1.06023348579e-45
2.80198019802e+20	1.05275390783e-45	1.05275390783e-45
2.81188118812e+20	1.04535320031e-45	1.04535320031e-45
2.82178217822e+20	1.03803025822e-45	1.03803025822e-45
2.83168316832e+20	1.03078399584e-45	1.03078399584e-45
2.84158415842e+20	1.02361334633e-45	1.02361334633e-45
2.85148514851e+20	1.01651726133e-45	1.01651726133e-45
2.86138613861e+20	1.0094947106e-45	1.0094947106e-45
2.87128712871e+20	1.00254468162e-45	1.00254468162e-45
2.88118811881e+20	9.95666179236e-46	9.95666179236e-46
2.89108910891e+20	9.88858225322e-46	9.88858225322e-46
2.90099009901e+20	9.82119858401e-46	9.82119858401e-46
2.91089108911e+20	9.75450133323e-46	9.75450133323e-46
2.92079207921e+20	9.6884812093e-46	9.6884812093e-46
2.93069306931e+20	9.62312907733e-46	9.62312907733e-46
2.94059405941e+20	9.55843595596e-46	9.55843595596e-46
2.9504950495e+20	9.49439301427e-46	9.49439301427e-46
2.9603960396e+20	9.43099156876e-46	9.43099156876e-46
2.9702970297e+20	9.36822308043e-46	9.36822308043e-46
2.9801980198e+20	9.30607915187e-46	9.30607915187e-46
2.9900990099e+20	9.24455152448e-46	9.24455152448e-46
3e+20	9.18363207571e-46	9.18363207571e-46
3.0099009901e+20	9.12331281638e-46	9.12331281638e-46
3.0198019802e+20	9.06358588808e-46	9.06358588808e-46
3.0297029703e+20	9.00444356059e-46	9.00444356059e-46
3.0396039604e+20	8.94587822936e-46	8.94587822936e-46
3.0495049505e+20	8.88788241313e-46	8.88788241313e-46
3.05940594059e+20	8.83044875147e-46	8.83044875147e-46
3.06930693069e+20	8.77357000249e-46	8.77357000249e-46
3.07920792079e+20	8.71723904053e-46	8.71723904053e-46
3.08910891089e+20	8.66144885395e-46	8.66144885395e-46
3.09900990099e+20	8.60619254294e-46	8.60619254294e-46
3.10891089109e+20	8.55146331737e-46	8.55146331737e-46
3.11881188119e+20	8.49725449472e-46	8.49725449472e-46
3.12871287129e+20	8.44355949807e-46	8.44355949807e-46
3.13861386139e+20	8.39037185402e-46	8.39037185402e-46
3.14851485149e+20	8.33768519084e-46	8.33768519084e-46
3.15841584158e+20	8.28549323649e-46	8.28549323649e-46
3.16831683168e+20	8.23378981679e-46	8.23378981679e-46
3.17821782178e+20	8.18256885355e-46	8.18256885355e-46
3.18811881188e+20	8.13182436286e-46	8.13182436286e-46
3.19801980198e+20	8.08155045327e-46	8.08155045327e-46
3.20792079208e+20	8.0317413241e-46	8.0317413241e-46
3.21782178218e+20	7.9823912638e-46	7.9823912638e-46
3.22772277228e+20	7.93349464826e-46	7.93349464826e-46
3.23762376238e+20	7.88504593926e-46	7.88504593926e-46
3.24752475248e+20	7.83703968284e-46	7.83703968284e-46
3.25742574257e+20	7.78947050784e-46	7.78947050784e-46
3.26732673267e+20	7.74233312432e-46	7.74233312432e-46
3.27722772277e+20	7.69562232217e-46	7.69562232217e-46
3.28712871287e+20	7.64933296958e-46	7.64933296958e-46
3.29702970297e+20	7.60346001171e-46	7.60346001171e-46
3.30693069307e+20	7.55799846928e-46	7.55799846928e-46
3.31683168317e+20	7.51294343719e-46	7.51294343719e-46
3.32673267327e+20	7.46829008325e-46	7.46829008325e-46
3.33663366337e+20	7.42403364685e-46	7.42403364685e-46
3.34653465347e+20	7.38016943769e-46	7.38016943769e-46
3.35643564356e+20	7.33669283455e-46	7.33669283455e-46
3.36633663366e+20	7.29359928407e-46	7.29359928407e-46
3.37623762376e+20	7.25088429958e-46	7.25088429958e-46
3.38613861386e+20	7.20854345986e-46	7.20854345986e-46
3.39603960396e+20	7.16657240809e-46	7.16657240809e-46
3.40594059406e+20	7.12496685065e-46	7.12496685065e-46
3.41584158416e+20	7.08372255609e-46	7.08372255609e-46
3.42574257426e+20	7.042835354e-46	7.042835354e-46
3.43564356436e+20	7.00230113396e-46	7.00230113396e-46
3.44554455446e+20	6.96211584455e-46	6.96211584455e-46
3.45544554455e+20	6.92227549231e-46	6.92227549231e-46
3.46534653465e+20	6.88277614073e-46	6.88277614073e-46
3.47524752475e+20	6.84361390929e-46	6.84361390929e-46
3.48514851485e+20	6.80478497255e-46	6.80478497255e-46
3.49504950495e+20	6.76628555914e-46	6.76628555914e-46
3.50495049505e+20	6.7281119509e-46	6.7281119509e-46
3.51485148515e+20	6.69026048196e-46	6.69026048196e-46
3.52475247525e+20	6.65272753787e-46	6.65272753787e-46
3.53465346535e+20	6.61550955472e-46	6.61550955472e-46
3.54455445545e+20	6.57860301831e-46	6.57860301831e-46
3.55445544554e+20	6.54200446333e-46	6.54200446333e-46
3.56435643564e+20	6.50571047252e-46	6.50571047252e-46
3.57425742574e+20	6.46971767588e-46	6.46971767588e-46
3.58415841584e+20	6.43402274991e-46	6.43402274991e-46
3.59405940594e+20	6.3986224168e-46	6.3986224168e-46
3.60396039604e+20	6.36351344372e-46	6.36351344372e-46
3.61386138614e+20	6.32869264206e-46	6.32869264206e-46
3.62376237624e+20	6.29415686672e-46	6.29415686672e-46
3.63366336634e+20	6.25990301538e-46	6.25990301538e-46
3.64356435644e+20	6.22592802782e-46	6.22592802782e-46
3.65346534653e+20	6.19222888521e-46	6.19222888521e-46
3.66336633663e+20	6.15880260949e-46	6.15880260949e-46
3.67326732673e+20	6.12564626266e-46	6.12564626266e-46
3.68316831683e+20	6.09275694617e-46	6.09275694617e-46
3.69306930693e+20	6.06013180026e-46	6.06013180026e-46
3.70297029703e+20	6.02776800337e-46	6.02776800337e-46
3.71287128713e+20	5.99566277148e-46	5.99566277148e-46
3.72277227723e+20	5.96381335756e-46	5.96381335756e-46
3.73267326733e+20	5.93221705098e-46	5.93221705098e-46
3.74257425743e+20	5.90087117689e-46	5.90087117689e-46
3.75247524752e+20	5.8697730957e-46	5.8697730957e-46
3.76237623762e+20	5.83892020249e-46	5.83892020249e-46
3.77227722772e+20	5.80830992649e-46	5.80830992649e-46
3.78217821782e+20	5.77793973054e-46	5.77793973054e-46
3.79207920792e+20	5.74780711055e-46	5.74780711055e-46
3.80198019802e+20	5.71790959499e-46	5.71790959499e-46
3.81188118812e+20	5.6882447444e-46	5.6882447444e-46
3.82178217822e+20	5.65881015087e-46	5.65881015087e-46
3.83168316832e+20	5.62960343755e-46	5.62960343755e-46
3.84158415842e+20	5.6006222582e-46	5.6006222582e-46
3.85148514851e+20	5.57186429669e-46	5.57186429669e-46
3.86138613861e+20	5.54332726653e-46	5.54332726653e-46
3.87128712871e+20	5.51500891045e-46	5.51500891045e-46
3.88118811881e+20	5.48690699994e-46	5.48690699994e-46
3.89108910891e+20	5.45901933479e-46	5.45901933479e-46
3.90099009901e+20	5.43134374268e-46	5.43134374268e-46
3.91089108911e+20	5.40387807876e-46	5.40387807876e-46
3.92079207921e+20	5.37662022523e-46	5.37662022523e-46
3.93069306931e+20	5.3495680909e-46	5.3495680909e-46
3.94059405941e+20	5.32271961086e-46	5.32271961086e-46
3.9504950495e+20	5.29607274602e-46	5.29607274602e-46
3.9603960396e+20	5.26962548274e-46	5.26962548274e-46
3.9702970297e+20	5.24337583248e-46	5.24337583248e-46
3.9801980198e+20	5.21732183138e-46	5.21732183138e-46
3.9900990099e+20	5.19146153993e-46	5.19146153993e-46
4e+20	5.16579304259e-46	5.16579304259e-46
4.0099009901e+20	5.14031444743e-46	5.14031444743e-46
4.0198019802e+20	5.1150238858e-46	5.1150238858e-46
4.0297029703e+20	5.08991951197e-46	5.08991951197e-46
4.0396039604e+20	5.06499950283e-46	5.06499950283e-46
4.0495049505e+20	5.04026205749e-46	5.04026205749e-46
4.05940594059e+20	5.01570539702e-46	5.01570539702e-46
4.06930693069e+20	4.9913277641e-46	4.9913277641e-46
4.07920792079e+20	4.9671274227e-46	4.9671274227e-46
4.08910891089e+20	4.9431026578e-46	4.9431026578e-46
4.09900990099e+20	4.91925177506e-46	4.91925177506e-46
4.10891089109e+20	4.89557310053e-46	4.89557310053e-46
4.11881188119e+20	4.87206498035e-46	4.87206498035e-46
4.12871287129e+20	4.84872578046e-46	4.84872578046e-46
4.13861386139e+20	4.82555388635e-46	4.82555388635e-46
4.14851485149e+20	4.80254770273e-46	4.80254770273e-46
4.15841584158e+20	4.77970565328e-46	4.77970565328e-46
4.16831683168e+20	4.75702618039e-46	4.75702618039e-46
4.17821782178e+20	4.73450774488e-46	4.73450774488e-46
4.18811881188e+20	4.71214882573e-46	4.71214882573e-46
4.19801980198e+20	4.68994791985e-46	4.68994791985e-46
4.20792079208e+20	4.66790354181e-46	4.66790354181e-46
4.21782178218e+20	4.64601422358e-46	4.64601422358e-46
4.22772277228e+20	4.62427851433e-46	4.62427851433e-46
4.23762376238e+20	4.60269498012e-46	4.60269498012e-46
4.24752475248e+20	4.58126220374e-46	4.58126220374e-46
4.25742574257e+20	4.55997878442e-46	4.55997878442e-46
4.26732673267e+20	4.53884333762e-46	4.53884333762e-46
4.27722772277e+20	4.51785449481e-46	4.51785449481e-46
4.28712871287e+20	4.49701090325e-46	4.49701090325e-46
4.29702970297e+20	4.47631122576e-46	4.47631122576e-46
4.30693069307e+20	4.45575414052e-46	4.45575414052e-46
4.31683168317e+20	4.43533834083e-46	4.43533834083e-46
4.32673267327e+20	4.41506253496e-46	4.41506253496e-46
4.33663366337e+20	4.39492544588e-46	4.39492544588e-46
4.34653465347e+20	4.37492581109e-46	4.37492581109e-46
4.35643564356e+20	4.35506238243e-46	4.35506238243e-46
4.36633663366e+20	4.33533392588e-46	4.33533392588e-46
4.37623762376e+20	4.31573922135e-46	4.31573922135e-46
4.38613861386e+20	4.2962770625e-46	4.2962770625e-46
4.39603960396e+20	4.27694625659e-46	4.27694625659e-46
4.40594059406e+20	4.25774562423e-46	4.25774562423e-46
4.41584158416e+20	4.23867399927e-46	4.23867399927e-46
4.42574257426e+20	4.21973022856e-46	4.21973022856e-46
4.43564356436e+20	4.20091317183e-46	4.20091317183e-46
4.44554455446e+20	4.18222170147e-46	4.18222170147e-46
4.45544554455e+20	4.16365470241e-46	4.16365470241e-46
4.46534653465e+20	4.14521107192e-46	4.14521107192e-46
4.47524752475e+20	4.12688971943e-46	4.12688971943e-46
4.48514851485e+20	4.10868956644e-46	4.10868956644e-46
4.49504950495e+20	4.09060954627e-46	4.09060954627e-46
4.50495049505e+20	4.07264860398e-46	4.07264860398e-46
4.51485148515e+20	4.05480569617e-46	4.05480569617e-46
4.52475247525e+20	4.03707979085e-46	4.03707979085e-46
4.53465346535e+20	4.01946986727e-46	4.01946986727e-46
4.54455445545e+20	4.00197491582e-46	4.00197491582e-46
4.55445544554e+20	3.9845939378e-46	3.9845939378e-46
4.56435643564e+20	3.96732594538e-46	3.96732594538e-46
4.57425742574e+20	3.95016996139e-46	3.95016996139e-46
4.58415841584e+20	3.93312501919e-46	3.93312501919e-46
4.59405940594e+20	3.91619016256e-46	3.91619016256e-46
4.60396039604e+20	3.89936444555e-46	3.89936444555e-46
4.61386138614e+20	3.88264693234e-46	3.88264693234e-46
4.62376237624e+20	3.86603669712e-46	3.86603669712e-46
4.63366336634e+20	3.84953282398e-46	3.84953282398e-46
4.64356435644e+20	3.83313440673e-46	3.83313440673e-46
4.65346534653e+20	3.81684054884e-46	3.81684054884e-46
4.66336633663e+20	3.80065036327e-46	3.80065036327e-46
4.67326732673e+20	3.78456297238e-46	3.78456297238e-46
4.68316831683e+20	3.76857750778e-46	3.76857750778e-46
4.69306930693e+20	3.75269311025e-46	3.75269311025e-46
4.70297029703e+20	3.73690892959e-46	3.73690892959e-46
4.71287128713e+20	3.72122412453e-46	3.72122412453e-46
4.72277227723e+20	3.7056378626e-46	3.7056378626e-46
4.73267326733e+20	3.69014932004e-46	3.69014932004e-46
4.74257425743e+20	3.67475768167e-46	3.67475768167e-46
4.75247524752e+20	3.65946214079e-46	3.65946214079e-46
4.76237623762e+20	3.64426189911e-46	3.64426189911e-46
4.77227722772e+20	3.62915616656e-46	3.62915616656e-46
4.78217821782e+20	3.61414416127e-46	3.61414416127e-46
4.79207920792e+20	3.59922510945e-46	3.59922510945e-46
4.80198019802e+20	3.58439824525e-46	3.58439824525e-46
4.81188118812e+20	3.56966281071e-46	3.56966281071e-46
4.82178217822e+20	3.55501805564e-46	3.55501805564e-46
4.83168316832e+20	3.54046323753e-46	3.54046323753e-46
4.84158415842e+20	3.52599762145e-46	3.52599762145e-46
4.85148514851e+20	3.51162047996e-46	3.51162047996e-46
4.86138613861e+20	3.49733109303e-46	3.49733109303e-46
4.87128712871e+20	3.48312874793e-46	3.48312874793e-46
4.88118811881e+20	3.46901273916e-46	3.46901273916e-46
4.89108910891e+20	3.45498236833e-46	3.45498236833e-46
4.90099009901e+20	3.44103694414e-46	3.44103694414e-46
4.91089108911e+20	3.42717578222e-46	3.42717578222e-46
4.92079207921e+20	3.41339820508e-46	3.41339820508e-46
4.93069306931e+20	3.39970354204e-46	3.39970354204e-46
4.94059405941e+20	3.38609112911e-46	3.38609112911e-46
4.9504950495e+20	3.37256030896e-46	3.37256030896e-46
4.9603960396e+20	3.35911043079e-46	3.35911043079e-46
4.9702970297e+20	3.3457408503e-46	3.3457408503e-46
4.9801980198e+20	3.33245092957e-46	3.33245092957e-46
4.9900990099e+20	3.319240037e-46	3.319240037e-46
5e+20	3.30610754726e-46	3.30610754726e-46
5.0099009901e+20	3.29305284116e-46	3.29305284116e-46
5.0198019802e+20	3.28007530564e-46	3.28007530564e-46
5.0297029703e+20	3.26717433365e-46	3.26717433365e-46
5.0396039604e+20	3.25434932411e-46	3.25434932411e-46
5.0495049505e+20	3.24159968181e-46	3.24159968181e-46
5.05940594059e+20	3.22892481738e-46	3.22892481738e-46
5.06930693069e+20	3.21632414718e-46	3.21632414718e-46
5.07920792079e+20	3.20379709327e-46	3.20379709327e-46
5.08910891089e+20	3.19134308331e-46	3.19134308331e-46
5.09900990099e+20	3.17896155053e-46	3.17896155053e-46
5.10891089109e+20	3.16665193362e-46	3.16665193362e-46
5.11881188119e+20	3.15441367673e-46	3.15441367673e-46
5.12871287129e+20	3.14224622933e-46	3.14224622933e-46
5.13861386139e+20	3.13014904622e-46	3.13014904622e-46
5.14851485149e+20	3.11812158742e-46	3.11812158742e-46
5.15841584158e+20	3.10616331814e-46	3.10616331814e-46
5.16831683168e+20	3.09427370869e-46	3.09427370869e-46
5.17821782178e+20	3.08245223446e-46	3.08245223446e-46
5.18811881188e+20	3.07069837582e-46	3.07069837582e-46
5.19801980198e+20	3.0590116181e-46	3.0590116181e-46
5.20792079208e+20	3.04739145151e-46	3.04739145151e-46
5.21782178218e+20	3.0358373711e-46	3.0358373711e-46
5.22772277228e+20	3.02434887669e-46	3.02434887669e-46
5.23762376238e+20	3.01292547282e-46	3.01292547282e-46
5.24752475248e+20	3.0015666687e-46	3.0015666687e-46
5.25742574257e+20	2.99027197818e-46	2.99027197818e-46
5.26732673267e+20	2.97904091964e-46	2.97904091964e-46
5.27722772277e+20	2.96787301599e-46	2.96787301599e-46
5.28712871287e+20	2.95676779461e-46	2.95676779461e-46
5.29702970297e+20	2.94572478728e-46	2.94572478728e-46
5.30693069307e+20	2.93474353015e-46	2.93474353015e-46
5.31683168317e+20	2.92382356369e-46	2.92382356369e-46
5.32673267327e+20	2.91296443263e-46	2.91296443263e-46
5.33663366337e+20	2.90216568592e-46	2.90216568592e-46
5.34653465347e+20	2.89142687668e-46	2.89142687668e-46
5.35643564356e+20	2.88074756215e-46	2.88074756215e-46
5.36633663366e+20	2.87012730368e-46	2.87012730368e-46
5.37623762376e+20	2.85956566663e-46	2.85956566663e-46
5.38613861386e+20	2.84906222034e-46	2.84906222034e-46
5.39603960396e+20	2.83861653813e-46	2.83861653813e-46
5.40594059406e+20	2.82822819721e-46	2.82822819721e-46
5.41584158416e+20	2.81789677864e-46	2.81789677864e-46
5.42574257426e+20	2.8076218673e-46	2.8076218673e-46
5.43564356436e+20	2.79740305188e-46	2.79740305188e-46
5.44554455446e+20	2.78723992476e-46	2.78723992476e-46
5.45544554455e+20	2.77713208204e-46	2.77713208204e-46
5.46534653465e+20	2.76707912347e-46	2.76707912347e-46
5.47524752475e+20	2.75708065243e-46	2.75708065243e-46
5.48514851485e+20	2.74713627585e-46	2.74713627585e-46
5.49504950495e+20	2.73724560422e-46	2.73724560422e-46
5.50495049505e+20	2.72740825151e-46	2.72740825151e-46
5.51485148515e+20	2.71762383517e-46	2.71762383517e-46
5.52475247525e+20	2.70789197608e-46	2.70789197608e-46
5.53465346535e+20	2.69821229847e-46	2.69821229847e-46
5.54455445545e+20	2.68858442997e-46	2.68858442997e-46
5.55445544554e+20	2.6790080015e-46	2.6790080015e-46
5.56435643564e+20	2.66948264725e-46	2.66948264725e-46
5.57425742574e+20	2.66000800469e-46	2.66000800469e-46
5.58415841584e+20	2.65058371447e-46	2.65058371447e-46
5.59405940594e+20	2.64120942044e-46	2.64120942044e-46
5.60396039604e+20	2.63188476957e-46	2.63188476957e-46
5.61386138614e+20	2.62260941195e-46	2.62260941195e-46
